craft	dougyoukumiai
craft	kouchi
craft	kurafuto
craft	shugi
craft design	kurafutodezain
craft paper	kurafutoshi
craftiness	akuratsu
craftiness	neichi
crafts	gigei
craftsman	kurafutoman
craftsman	meikou
craftsman	shokunin
craftsmanship	saiku
crafty	kuenai
crafty	warugashikoi
crafty courtier	neishin
crafty person	neijin
crafty person	neisha
crag	kyogan
cramming	ichiyadzuke
cramming	niwakabenkyou
cramming for exams	shikenbenkyou
cramp	sujichigai
cramp (metal)	kasugai
cramp in the leg	komuragaeri
cramped	semakurushii
cramped	tezema
cramps	keiren
cranberry	kuranberi-
crane	kijuuki
crane	kure-n
crane (bird)	tsuru
cranium	dokuro
cranium	zugaikotsu
crank	henjin
crank	kuranku
crank in	kurankuin
crank up	kurankuappu
crankiness	fuantei
crankiness	henpeki
crape myrtle	sarusuberi
crash	gachan
crash	kurasshu
crash	shougeki
crash course	tokkun
crash into (vs)	gekitotsu
crashing	tsuiraku
crater	funkakou
crater	kakou
crater	kure-ta-
crater lake	kakouko
crating	nidzukuri
craving	katsubou
cravingly	doushitemo
crawl	fuku
crawl	ho
crawl	hoku
crawl	kuro-ru
crawling	dakou
crawling	haihai
crawling	hofuku
crawling like a worm	zendou
crawling sideways (vs)	yokobai
Cray	kurei
crayfish	zarigani
craziness	hakkyou
crazy	kure-ji-
crazy	toppyoushimonai
crazy (col,obs)	gyakufunsha
crazy about	kuruoshii
creak	kiikii
creaking leather, door etc.	gyuugyuu
cream	kuri-mu
cream sauce	kuri-muso-su
cream soda	kuri-muso-da
cream sundae	kuri-musande-
cream-coloured	kimigakatta
cream-filled pastry	shu-kuri-mu
Creap	kuri-pu
crease	sujime
creases	hida
creases	shiwa
create	juritsu
create	kurie-to
create	seisei
creating	sakusei
creatinine clearance	kureachininkuriaransu
creation	kaibyaku
creation	kurie-shon
creation	seitei
creation	settei
creation	souken
creation	soushi
creation	souzoubutsu
creation	tenchisouzou
creation (vs)	souzou
creation of heaven and earth	tenchikaibyaku
creation of world	sousei
creationism	souzousetsu
creative	kurie-tibu
creative	kurieitivu
creative	sousakuteki
creative	souzouteki
creative (an)	dokusouteki
creative agency	kurie-tibue-jenshi-
creative group	kurie-tibuguru-pu
creative originality	sousakuryoku
creative power	sousakuryoku
creative power	souzouryoku
creativity	kurie-tibiti-
creativity	souzousei
Creator	joutei
creator	kurie-ta-
Creator	souzounushi
Creator	souzousha
creator	souzousha
Creator	souzoushu
Creator	tentei
creator	tsukurite
creator (fr: createur)	kureatoxu-ru
creator of Esperanto language	zamenhofu
creature	seibutsu
creature	souzoubutsu
creche	takujisho
credence	shin'you
credence	shinnin
credence	shinpyou
credentials	kokusho
credentials	shinninjou
credibility	shinjitsusei
credibility	shinpyousei
credibility	shinraisei
credibility gap	kuredibiriti-gyappu
credit	kake
credit	kurejitto
credit	meiyo
credit	menboku
credit	saiken
credit	shin'you
credit	shinpyou
credit (buying)	nobe
credit (in school)	tan'i
credit association	shin'youkumiai
credit card	kurejittoka-do
credit company	shinpangaisha
credit limit	yoshin
credit line	kurejittorain
credit situation	kin'yuu
credit standing	shin'youjoutai
credit system	tan'iseido
credit title	kurejittotaitoru
credit transaction	shin'youtorihiki
creditholic	kurejittohorikku
creditor	kashikata
creditor	saikensha
creditor	saishu
credits	tensuu
credulity	moushin
creed	kyougi
creed	shinjou
creed	shinkou
creed	shinkyou
creed	shuumon
creek	irie
creek	iriumi
creek	kuri-ku
creep	ho
creeping	hofuku
creeping (vs)	haihai
creeping inflation	kuri-pinguinfure
creeping pine	haimatsu
creepy crawly	warawara
cremation	haini
cremation	kasou
cremator	onbou
crematorium worker	onbou
creole	kurio-ru
creosote	kureoso-to
crepe	kure-pu
crepe de Chine (abbr)	deshin
crepe paper (oK)	chirimenshi
crepe shirt	kure-pushatsu
cresc.	kuresshendo
crescendo	kuresshendo
crescent	wangetsu
crescent moon	engetsu
crescent moon	gengetsu
crescent moon	jougen
crescent moon	mikadzuki
crescent shape	wangetsujou
crest	keikan
crest	maedate
crest	monshou
crest	tosaka
crest (de: Wappen)	wappen
Cretaceous Period	hakuaki
crevasse	kurebasu
crevice	kiretsu
crevice	sukima
crevice	wareme
crew	jouin
crew	kuru-
crew	norikumi
crew	norikumiin
crib notes	torakan
crib notes	toranomaki
cricket	koorogi
cricket	kuriketto
cricket (buzzer bug)	suzumushi
crime	akuji
crime	hankou
crime	hanzai
crime	heki
crime	jihan
crime	kyoujou
crime	kyoukou
crime	tsumi
crime	zaiaku
crime	zaigou
crime	zaika
crime of exposing a severed head	kyouzai
crime of perjury	gishouzai
crime story	kuraimusuto-ri-
criminal	geshunin
criminal	hannin
criminal	keijijou
criminal	shiokimono
criminal	toganin
criminal	zainin
criminal act	hankou
criminal action	keijisoshou
criminal case	keiji
criminal case	keijijiken
criminal connection	mittsuu
criminal investigation	gai
criminal law	keihou
criminal law	keiritsu
criminal law books	keiten
criminal offense	keijihan
criminal record	katagaki
criminal record	zenka
criminal technique	teguchi
criminal trial	keijisaiban
criminals condemned to death	shikeishuu
criminology	hanzaigaku
crimp	acchaku
crimp contact	acchakutanshi
crimson	beni
crimson	kurenai
crimson	kurimuson
crimson	kurimuzon
crimson	shinku
crimson	youkou
cringing	tajitaji
crinoline	kurinorin
cripple	bikko
cripple	fugu
cripple	fugusha
cripple	haijin
cripple	katawa
crisis	kiki
crisis	kikyoku
crisis	kukyou
crisis	kuraishisu
crisis	pinchi
crisis	sakaime
crisis	wakeme
crisis (in an illness)	bunri
crisis in a battle	sendo
crisis relief	kikitoppa
crisp	hagirenoyoi
crisp	shakishaki
crisp	shakkishakki
crisp (not moist or juicy)	sakusaku
crispy	paripari
criteria	kijun
criteria	kuraiteria
criterion	kihan
criterion	meyasu
critic	hihyouka
critic	kuritikku
critic of haiku poetry	tenja
critical	abunai
critical	abunakkashii
critical	ayaui
critical	hihanteki
critical	kuchisaganai
critical	kuritikaru
critical (pressure, temperature, state, point)	rinkai
critical age	yakudoshi
critical angle	kikenkakudo
critical eye	hihyougan
critical eye	issekigan
critical illness	kitoku
critical moment	kikiippatsu
critical moment	setogiwa
criticism	bennan
criticism	hihan
criticism	houhen
criticism	hyou
criticism	hyouron
criticism	kougeki
criticism	kouhyou
criticism	kuritishizumu
criticism	ronpyou
criticism (vs)	hihyou
criticism (vs)	hinan
criticisms	kiyohouhen
criticize (vs)	kouhyou
critique	hyouron
critique	kuriti-ku
Cro-Magnon	kuromanyon
Croatia	kuroachia
crockery	setomono
crocodile	kurokodairu
crocodile	wani
crocodile tears	soranamida
crocus	kurokkasu
croissant	kurowassan
crony	kyuuyuu
crony	shin'yuu
crook	akkan
crook	futokukan
crook	petenshi
crook	sagishi
crook	wankyoku
crooked	ibitsu
crookedness	kusegoto
crooning	hanauta
crop	dekidaka
crop	minori
crop	shuukaku
crop	shuukakudaka
crop	shuunou
crop	tsukurimono
crop circle	misuteri--kuru
crop conditions	sakugara
crop estimate	shuukakuyosou
crop estimate	yosoushuukakudaka
crop failure	fusaku
crop yield	agari
cropped pants	kuroppudopantsu
crops	sakumotsu
croquet	kurokke-
croquette	korokke
cross	juuji
cross	juujika
cross	juujikei
cross	kurosu
cross	secchuu
cross (vs)	kousa
cross attachment	sougohaizoku
cross between a lion and a tiger	raiga-
cross bunker (golf)	kurosubanka-
cross counter	kurosukaunta-
cross examination	jinmon
cross fire	juujihouka
cross fire	kurosufaia
cross in a circle	marujuu
cross kick (rugby)	kurosukikku
cross of a tomato and a potato	pomato
cross rate	kurosure-to
cross reference	kurosurefarensu
cross section	danmen
cross sign (Port: cruz)	kurusu
cross talk	konshin
cross wind	oufuu
cross wind	yokokaze
cross-check	kurosuchekku
cross-country race	kurosukantori-re-su
cross-country race (abbr)	kurosukantori-
cross-examination	hantaijinmon
cross-examination	kitsumon
cross-examination (vs)	hanmon
cross-eyed	naishashi
cross-post	kurosuposuto
cross-stitch	kurosusuticchi
cross-wise writing	yokomoji
crossbar	kabuki
crossbar	kurosuba-
crossbreed	ainoko
crossbreeding	kouhai
crossed (an)	juuji
crossfertilization	kouhai
crossfire	juujika
crosshairs	juujisen
crosshatching	kekaami
crossing	kato
crossing	kousa
crossing	kousaten
crossing (vs)	oudan
crossing swords	kiriai
crossing swords	tachiuchi
crossing symmetry (physics)	kousataishousei
crossing the meridian (vs)	nanchuu
crossing zone	kurosshinguzo-n
crossout	saku
crossover	fumikiri
crossover	kurosuo-ba-
crosspiece	yokoki
crossroad	tsuji
crossroads	bunkiten
crossroads	futamichi
crossroads	futasujimichi
crossroads	juujigai
crossroads	juujiro
crossroads	kiro
crossroads	wakaremichi
crossroads	yotsukado
crosswise	juujini
crosswise	juumonjini
crossword	kurosuwa-do
crossword puzzle	kurosuwa-dopazuru
crotch	mata
crotch	tsukene
crotch (of a tree)	mata
crouch	fuku
crouching start	kurauchingusuta-to
crouton	kuru-ton
crouton	kuruton
crow	karasu
crowbar	tetsubou
crowd	gunshuu
crowd	hishimeki
crowd	hitodakari
crowd	hitode
crowd	hitogomi
crowd	mure
crowd	nigiwai
crowd	oozei
crowd	zokushuu
crowd (vs)	misshuu
crowd of people	hitodachi
crowd of people	hitogaki
crowd of people	hitogomi
crowd of people	hitoyama
crowd of people talking	gayagaya
crowded	chuumitsu
crowded	noumitsu
crowded (an)	kamitsu
crowdedness	chuumitsu
crowding	oshiai
crown	ben
crown	benkan
crown	kanmuri
crown	kurai
crown	kuraun
crown	oukan
crown (vs)	kan
crown colony	chokkatsushokuminchi
crown of a tooth	shikan
crown of head	nouten
crown of laurel	keikan
crown of thorns	keikan
crown prince	harunomiya
crown prince	koutaishi
crown prince	touguu
Crown Prince's Palace	touguugosho
crown princess	koutaishihi
crowning in the morning	toutenkou
crucial	kan'you
crucial	kanjin
crucial moment	iza
crucian carp	funa
crucible	rutsubo
crucifix	juujikazou
crucifixion	haritsuke
cruciform	juuji
cruciform	juumonjino
cruciform (an)	juujikajou
cruciform (an)	juujikei
crude	ki
crude	misei
crude	soaku
crude	zatsu
crude (an)	somatsu
crude oil	gen'yu
crude petroleum	juuyu
cruel	hakujou
cruel	hidoi
cruel	ingou
cruel	jaken
cruel	mugoi
cruel creditor	saiki
cruel deed	kokunayarikata
cruel treatment	kagyaku
cruelty	kakoku
cruelty	kokuhaku
cruelty	mujou
cruelty	muzan
cruelty	reikoku
cruelty	zangyaku
cruelty	zannin
cruelty (an)	zankoku
cruise	kaikou
cruise	kuru-zu
cruise (vs)	junkou
cruise (vs)	koukou
cruiser	jun'youkan
cruiser	kuru-za-
cruising	junkou
cruising	kuru-jingu
crumb	danpen
crumbling	boroboro
crumbling	saihen
crumbling	shouhen
crumpled	kushakusha
crunch	boribori
crunching	baribari
crunching sound	poripori
crunchy (vs)	jarijari
crunchy (vs)	sakusaku
crusade	seisen
Crusaders	juujigun
Crusades	juujigun
crush	kujiku
crushed beneath	shitajiki
crushed rock	wariguriishi
crusher	assaiki
crusher	kurassha-
crushing	assai
crushing (vs)	gekiha
crushing defeat	zanpai
crushing failure	sanpai
crushing of a nerve	mametsu
crushing to death (vs)	assatsu
crushing to death (vs)	asshi
crushing victory	taishou
crust	koukaku
crust	kurasuto
crust-like shell	kaikou
crustacean	koukakurui
crusty	kimudzukashii
crusty	kimuzukashii
crutch(es)	machibadzue
crutch(es)	matsubadzue
crutches	shumokuzue
cry	hitogoe
cry	issei
cry	kyo
cry	nakigoe
cry (vs)	nakigoe
cry in a thundering voice	ikkatsu
cry of the crow	karasunaki
crybaby	nakimushi
crying aloud (vs)	kyougou
crying at night	yonaki
crying from vexation	kuyashinaki
crying in pain	shoutan
crying in spite of oneself	fukakunonamida
crying voice	nakigoe
crying, weeping (pt: choro)	sho-ro
cryoelectronics	kuraioerekutoronikusu
cryogenics	kuraioji-nikusu
cryonics	kyokuteionkagaku
crystal	hari
crystal	kesshou
crystal	kouseki
crystal	kurisutaru
crystal	suishou
crystal gazer	yosouya
crystal glass	kurisutarugarasu
crystallization (vs)	kesshou
crystallization (vs)	shouka
CTC	shi-ti-shi-
CTS	shi-ti-esu
cub	kabu
cub scout	kabusukauto
Cuban heel	kyu-banhi-ru
cube	rippou
cube	rippoutai
cube (math)	sanjou
cube root	sanjoukon
cube sugar	kakuzatou
cubic	kyu-bikku
cubic type	kyu-bikkutaipu
cubicle	pa-tishon
cubism	kyu-bizumu
Cubism	rittaiha
cuckoo	kakkou
cuckoo (fr: cocu)	kokyu
cucumber (sushi)	kappa
cucumber sushi wrapped in nori (seaweed)	kappamaki
cudgel	konbou
cue	kyu-
cuff	sodekuchi
cuffs	kafusu
cuffs	orikaeshi
cuisine	kappou
cuisine	ryouri
culinary arts	suiji
culmination	kyokuchi
culotte (fr:)	kyurotto
culotte skirt	kyurottosuka-to
culpability	yuuzai
culprit	hanzaisha
cult	karuto
cult	suuhai
cultivated land	kaikonchi
cultivated rice field	ten
cultivated rice field	tsukuda
cultivating new land (vs)	kaikon
cultivation	baiyou
cultivation	ikusei
cultivation	kaitaku
cultivation	kyouyou
cultivation	saibai
cultivation	youshoku
cultivation (vs)	kan'you
cultivation (vs)	kousaku
cultivator	chuukouki
cultivator	karuchibe-ta-
cultivator	kousakusha
cultivator	kouunki
cultural	bunkateki
cultural assets	bunkazai
cultural property	bunkazai
cultural standard	mindo
culture	bunka
culture	bunmei
culture	jinbun
culture	jinmon
culture	karucha-
culture	kyouka
culture	kyouyou
culture	shuuren
culture	shuuyou
culture	youshoku
culture (vs)	baiyou
culture center	karucha-senta-
Culture Day Holiday (Nov 3)	bunkanohi
Culture Festival	bunkasai
culture fluid	baiyoueki
culture shock	karucha-shokku
cultured pearls	shin'enshinju
culvert	ankyo
cum	aieki
cum (col)	karupisu
cum (col)	sa-men
cum (col)	superuma
cumbrous	omokurushii
cumin	kumin
cummerbund	kama-bando
cumquat	kinkan
cumulo-nimbus	nyuudougumo
cumulus clouds	sekiun
cunnilingus	kunniringusu
cunning	kanningu
cunning	kouchi
cunning	kuenai
cunning	ouchaku
cunning	warudzie
cunning	warugashikoi
cunning	zurui
cunt (X)	joseiki
cunt (X)	wareme
cunt (X)	waremechan
cup	kappu
cup-and-ball game	kendama
cupboard	kappubo-do
cupboard	todana
cupboard (for shoes and clogs)	getabako
cupcake	kappuke-ki
Cupid	gekkahyoujin
Cupid	kyu-piddo
cupola	enchou
cupola	engai
cupola	maruyane
cur	daken
curacao	kyuraso-
curate	fukubokushi
curator	kyure-ta-
curb market	ka-buma-ketto
curd	gyounyuu
curd	ka-do
curdle (vs)	gyouketsu
curdled mild	gyounyuu
curdling	gyouketsu
cure	chiyu
cure	jukusei
cure (vs)	i
cure for drowsiness	nemukezamashi
cure-all	bannouyaku
cure-all	mannouyaku
cured	hoshi
curfew	mongen
curie	kyuri-
curio	chinpin
curio	kottou
curio	kottouhin
curio or secondhand dealer	kobutsushou
curios	furudougu
curios	kodougu
curiosity	fushigi
curiosity	koukishin
curiosity	kyurioshiti-
curious	chin
curious	kimyou
curious	monomezurashii
curious look	kaimamiru
curiously	henni
curium (Cm)	kyuriumu
curl	ka-ru
Curlash	ka-rasshu
curler	ka-ra-
curling	ka-ringu
currency	fuuchou
currency	heisei
currency	kahei
currency	karenshi-
currency	tsuuka
currency value	kaheikachi
current	genkou
current	genzai
current	karento
current	nagare
current	se
current	touza
current account balance	keijoushuushi
current assets	ryuudoushisan
current capital of Japan	toukyou
current English	karentoingurisshu
current expenses	keijouhi
current liabilities	ryuudoufusai
current price	genka
current price	karentopuraisu
current price	shika
current rumour	torizata
current term (period)	touki
current thought	taisei
current topics	karentotopikkusu
current value	jika
current-limiting	genryuu
currently used	gen'you
curriculum	karikyuramu
curriculum	katei
curriculum	kyouka
curriculum vitae	rirekisho
curry	kare-
curry corner	kare-ko-na-
curry favour by sucking pus from carbuncles and licking hemorrhoids	sen'yoshiji
curse	bachi
curse	boutoku
curse	hyoukyo
curse	jubaku
curse	tatari
curse	tsukimono
curse (vs)	akuba
cursed	bachiatari
cursive script	sousho
cursor	ka-soru
cursored emphasis	ka-sorukyouchou
curt	hiyayaka
curt	sokkenai
curt (an)	bukkirabou
curtail	saku
curtailed operations	soutan
curtailment	kiritsume
curtailment	sakugen
curtailment	setsugen
curtailment	shukushou
curtailment of business operations	kigyouseibi
curtailment of operations	sougyoutanshuku
curtain	ibaku
curtain	ichou
curtain	ka-ten
curtain	manmaku
curtain	taremaku
curtain	tenmaku
curtain	tobari
curtain antenna	ka-ten'antena
curtain call	ka-tenko-ru
curtain lecture	ka-tenrekucha-
curtain lecture	kouzetsu
curtain lecture	kuzetsu
curtain raising	kaien
curtain wall	ka-ten'uxo-ru
curtain-raiser	jomaku
curvature	kyokudo
curvature	kyokuritsu
curvature	sori
curve	ka-bu
curve	ka-vu
curve	kyokusen
curve	magarime
curve	sori
curve	wankyoku
curve ball	kyokkyuu
curved surface	kyokumen
curvimeter (fr:)	kirubime-ta-
curving road	magarimichi
cushion	kusshon
cushion (Japanese)	zabuton
cushion ball	kusshonbo-ru
cusp	sentan
cuspid	kenshi
custard pudding	kasuta-dopurin
custodian	hokannin
custody	azukari
custody	azuke
custody	hokan
custody	inchi
custody	kensoku
custody	kouin
custody	shuuyou
custody fee	hokanryou
custom	furiai
custom	fuushuu
custom	joushuu
custom	kasutamu
custom	korei
custom	kourei
custom	rei
custom	saga
custom	shikitari
custom	shuukan
custom	zokushuu
custom (a-no)	kanrei
custom car	kasutamuka-
custom IC	kasutamuaishi-
custom-made	kasutamume-do
custom-made	o-da-me-do
customarily	tsuurei
customary	kan'you
customary practice (a-no)	kankou
customary practice (a-no)	narawashi
customer	goyounokata
customer	kokaku
customer	kokyaku
customer	kyaku
customer	okyakusan
customer	tokui
customer	torihikisaki
customer wreath	kakaku
customers	raikyakusuji
customization	kasutamuka
customize	kasutamaizu
customizer	kasutamaiza
customs	fuuzoku
customs	kanzei
customs	kasutamuzu
customs	shikitari
customs	zoku
customs and manners	ninjou
customs bond	hozei
customs clearance	tsuukan
customs house	zeikan
customs of the barbarians	izoku
cut	hikisage
cut	kai
cut	katsu
cut	katto
cut	kire
cut	kirekomi
cut	kireme
cut	kirikizu
cut	kirimi
cut	kizu
cut	sai
cut	sakugen
cut	tachi
cut	tachikata
cut	wakemae
cut (tear) to pieces (vs)	sundan
cut caused by whirlwind	kamaitachi
cut down	san
cut edge of a hairdo	suso
cut end	kirehashi
cut end	kireppashi
cut end	kirihashi
cut end	kirikuchi
cut end	kirippashi
cut flowers	kiribana
cut glass	kattogurasu
cut in price	nesage
cut in two	ryoubun
cut off	gaijo
cut off (vs)	setsujo
cut oneself off	hanareru
cut out	dekiagari
cut out	setsujo
cut paper	kirikami
cut(ting) out	senjo
cut-in (printing)	kumikomi
cut-off	shimekiri
cut-off piece	kirehashi
cut-off piece	kireppashi
cut-off piece	kirihashi
cut-off piece	kirippashi
cut-off scraps	seppen
cut-over land	kariato
cut-up charcoal	kirizumi
cute	karen
cute	kawaii
cute	kyu-to
cute boy	aisoku
cuticle	jouhi
cuticle	kakuhi
cuticle	kyu-tikuru
cuticle	uwakawa
cuticle cream	kyu-tikurukuri-mu
cuticle remover	kyu-tikururimu-ba-
cutie	kyu-ti-
cutlery	hamono
cutlery	kiremono
cutlet	katsuretsu
cutlet (abbr)	katsu
cutoff	kattoofu
cuts	kirinuki
cutter	katta-
cutter	kirite
cutter	setsudanki
cutter shirt	katta-shatsu
cutter shoes	katta-shu-zu
cutthroat	satsujinki
cutting	kaisaku
cutting	kattingu
cutting	katto
cutting	kiritori
cutting	koku
cutting	sashiki
cutting	tachi
cutting	tachikata
cutting	teki
cutting (a person) to pieces	yatsuzaki
cutting (cloth or paper)	tachimono
cutting (cloth) (vs)	saidan
cutting (vs)	sensai
cutting (vs)	setsudan
cutting across	juudan
cutting and patching (vs)	kiritsugi
cutting away (vs)	sanjo
cutting class (vs)	kekka
cutting cogs	hagiri
cutting down little by little	hatsuru
cutting each other (in fighting)	kiriai
cutting in line	warikomi
cutting in two	futatsuwari
cutting in two with one stroke	ittouryoudan
cutting into 8 parts	yatsugiri
cutting machine	setsudanki
cutting off	kiritori
cutting off	setsudan
cutting off (vs)	senjo
cutting off the hair	teihatsu
cutting out some strokes in a character	seihitsu
cutting straight down	karatakewari
cutting through	sekkai
cutting up	dekopa-ju
cutting up	dekupa-ju
cutting up roughly	zakuzaku
cuttings	tachikuzu
cuttlefish	ika
cuttlefish	surume
cutworm	yatoumushi
CW	migimawari
cyan	shian
cyanide	shiankabutsu
cyanide	shiankagoubutsu
cyanobacteria	ransou
cyber	saiba-
cybernation	saibane-shon
cybernation (abbr)	saibane
cybernetic organism	saibo-gu
cybernetics	saibanetikusu
cybernetics	saibenetikkusu
cyborg	saibo-gu
cycasin	saikashin
Cyclamen	shikuramen
cycle	junkan
cycle	saikuru
cycle	shuuha
cycle	shuuki
cycle and ride system	saikuruandoraidohoushiki
cycle hit	saikuruhitto
cycle stock	saikurusutokku
cycle time	saikurutaimu
cyclic	saikurikku
cyclic	shuukisei
cycling	saikuringu
cycling course	saikuringuko-su
cyclist	saikurisuto
cyclocytidine	saikuroshichijin
cycloid	saikuroido
cyclometer	saikurome-ta-
cyclon	saikuron
cyclone	teikiatsu
cyclopedia	jiten
cyclosporine	saikurosuporin
cyclotron	genshihakeiki
cyclotron	saikurotoron
cylinder	enchuu
cylinder	entou
cylinder	shirinda-
cylinder oil	shirinda-oiru
cylinder or rod-shaped	boujou
cylindrical	entoukei
cylindrical	toujou
cylindrical boiler	marugama
cylindrical column	marubashira
cymbals	shinbaru
cynic	shinikku
cynic (phil.)	kenjugakuha
cynical	shinikaru
cynicism	hiniku
cynicism	shinishizumu
cytokinin	saitokainin
cytology	saibougaku
cytoplasm	saiboushitsu
Czech Republic	cheko
d	deshi
D major	nichouchou
D minor	nitanchou
D size (battery)	tan'ichigata
da	daka
da Vinci	davinchi
dabble	chokkai
dabble in water	pochapocha
dace	namazu
daemon	de-mon
daemon	di-mon
daffodil	suisen
dagger	aikuchi
dagger	futokorogatana
dagger	hishu
dagger	kusungobu
dagger	nobegane
dagger	tanken
dagger	tantou
Dahl	da-ru
dahlia	dariya
dahlia	tenjikubotan
Daibutsuden	daibutsuden
daily	de-ri-
daily	hibi
daily	higotoni
daily	himashi
daily account	nikkei
daily allowance	nittou
daily expenses	nikkei
daily express	de-ri-ekisupuresu
daily interest rate	hiai
daily issue	nikkan
daily lesson	nikka
daily life	kiga
daily life	nichijouseikatsu
Daily Mirror (newspaper)	de-ri-mira-
daily necessities	nichiyouhin
daily output	nissan
daily paper	nikkanshi
daily paper	nikkanshinbun
daily report	nippou
daily rip-off-a-page calendar	himekuri
daily routine	nikka
daily routine	zokuji
daily routine	zokumu
daily satellite feed	de-ri-sateraitofi-do
daily spread	de-ri-supureddo
daily use	jouyou
daily use	touyou
daily work	nikka
daily-use kanji	touyoukanji
daimyo	hanshu
daimyo	kou
daimyo (suf)	kou
daimyo's alternating Edo residence	sankinkoutai
daimyo's inn	honjin
daimyo's minister	karou
daimyo's suburban residence	shimoyashiki
dairy	gyuunyuuya
dairy (farm)	rakunou
dairy cattle	chichiushi
dairy cattle	nyuugyuu
dairy farm	rakunoujou
dairy farmer	rakunouka
dairy industry	nyuugyou
dairy produce	rakunouseihin
dairy product	rakuseihin
dairy products	nyuuseihin
dais	joudan
daisy	de-ji-
daka-	daka
Dakini (Buddhist fairy-goddess)	dakini
Dakota	dakota
dale	sawa
dam	en
dam	iseki
damage	dageki
damage	dame-ji
damage	gai
damage	hason
damage	higai
damage	itami
damage	kesson
damage	songai
damage	sonshou
damage by rats or mice	sogai
damage from cold weather	kangai
damage insurance	songaihoken
damage insurance (abbr)	sonpo
damaging (someone)	kagai
damaging each other	tomogui
damn	chikushou
Damn it! (id)	shimatta
damnation	kokuhyou
damned	bachiatari
damp	uruoi
damp and humid	jimejime
damper	jakuonki
dampness	mizuke
dampness	shimeri
dampness of shady places (an)	inshitsu
dampproofing	boushitsu
dance	butoukai
dance	buyou
dance	odori
dance (vs)	dansu
dance coaching	furitsuke
dance floor	odoriba
dance hall	dansuho-ru
dance hall	odoriba
dance in ecstasy	odorikuruu
dance music	butoukyoku
dance step	suteppu
dancer	odoriko
dancer's fan	maiougi
dancing	butou
dancing	buyou
dancing	danshingu
dancing	koodori
dancing (geisha)	tachikata
dancing ahead	yakushin
dancing girl	maiko
dancing or jumping for joy (vs)	koodori
dandelion (uk)	tanpopo
dandruff	fuke
dandy	dateotoko
dandy	datesha
dandy	dateshuu
dandyism	date
danger	kigai
danger	kiken
danger	kikensei
danger	kinan
danger	kitai
Danger past, God forgotten	kurushiitokinokamidanomi
danger signal	kikenshingou
danger zone	kikenchitai
dangerous	abunai
dangerous	abunakkashii
dangerous	ayaui
dangerous	bussou
dangerous	kennon
dangerous	kiwadoi
dangerous (an)	ken'aku
dangerous (sl)	yabai
dangerous character	kikenjinbutsu
dangerous goods	kikenbutsu
dangerous place	akusho
dangerous place	koketsu
dangerous place	kokou
dangerous position	kichi
dangerous spot	waruba
dangerous thoughts	kikenshisou
dangerous weapon	kyougu
dangerous weapon	kyouki
dangle heavily (vs)	burabura
daphne (flower)	jinchouge
dappled grey	ashige
dare (to do)	aete
daredevil	aramusha
daredevil	gamushara
daredevil	inochishirazu
daring	daitan
daring	futeki
daring	hyoukan
daring	kikanki
daring	yuumou
daringly	omoikitte
dark	da-ku
dark	kurai
dark	kuro
dark	kuroppoi
dark	mei
dark	myou
dark	sumizome
dark	yuuyuutaru
dark (a-no)	meimei
dark (a-no)	yami
dark and light	yuumei
dark and secluded (an)	yuuan
dark blue	noukon
dark blue (an)	nouseishoku
dark blue cloth	konji
dark blue ground	konji
dark brown	ankasshoku
dark brown (an)	noukasshoku
dark clouds	an'un
dark clouds	anun
dark clouds	kokuun
dark clouds	kurokumo
dark colour	anshoku
dark glasses	kuromegane
dark green (an)	nouryokushoku
dark mole	hokuro
dark night	an'ya
dark night	anya
dark night	yamiyo
dark night in the rainy season	satsukiyami
dark red	ansekishoku
dark road	yamiji
dark room	anshitsu
dark shadow	kokuei
dark side (of nature, town, etc.)	anbu
dark spot	kokuten
dark-natured	nekura
dark-red pigment	enji
dark-skinned person	kokudo
dark-skinned person	kuronbo
dark-skinned person	kuronbou
darken	shakou
darkened room	yuushitsu
darkish	asaguroi
darkness	ankoku
darkness	kuragari
darkness	kurayami
darkness	yami
darling	da-rin
darling	kawaii
darling	koishii
darning	tsukuroi
dart	shuriken
daruma	daruma
Darwin	da-uin
dash	dasshu
dash	shissou
dash	yakushin
dash (vs)	bakushin
dashboard	maeita
dashing	inase
dashing	sassou
dashing ahead (vs)	uuoumaishin
dashing forward bravely (vs)	yuushin
data	de-ta
data	shiryou
data	soshi
data	yoken
data bank	de-tabanku
data bit length	de-tabittochou
data check	de-tanochekku
data craft	de-takurafuto
data exchange	de-takoukan
data flow	de-tafuro-
data man	de-taman
data of birth	shusseinengappi
data of birth	shusshounengappi
data processing	de-tapuroseshingu
data processor	de-tapurosessa-
data-file	de-tafairu
data-glove	de-taguro-bu
data-object	de-taobujekuto
data-set	de-tasetto
data-show	de-tashou
data-type	de-tataipu
data-type	kata
database	de-tabe-su
datagram	de-taguramu
datalink	de-tarinku
datalink escape (DLE)	densouseigyokakuchou
date	de-to
date	de-tsu
date	dzuke
date	hidzuke
date	kadzuke
date	nendai
date	nengappi
date	ouse
date & time	nichiji
date (palm tree)	natsumeyashi
date club	de-tokurabu
date girl	de-toga-ru
date of issue	hatsubaibi
date spot	de-tosupotto
dated (suf)	dzuke
dating	hidzuke
dating	kadzuke
dating forward	sakidzuke
dating forward	sakihidzuke
datum point	kiten
daughter	goreijou
daughter	otome
daughter	shoujo
daughter (hon)	musumesan
daughter (hon)	ojousan
daughter (hum)	musume
